OID,ident,lat,long,id,alt,gs,time,heading
-1,,37.24389,-122.005,UAL1193,24300,403,11/07/2016 14:04:24,133
-1,,38.25111,-120.01139,DAL129,38000,464,11/07/2016 14:04:34,346
-1,,38.42806,-114.36056,UAL2014,35000,500,11/07/2016 14:04:46,93
-1,,38.2104,-119.9497,DAL185,32000,500,11/07/2016 14:04:49,346
-1,,38.27786,-119.9716,DAL185,32000,499,11/07/2016 14:05:19,346
-1,,33.80969,-115.4135,AAL1597,39000,451,11/07/2016 14:05:21,111
-1,,38.81972,-119.36083,UAL2005,30000,419,11/07/2016 14:05:24,284
-1,,37.16444,-121.89778,UAL1193,26500,414,11/07/2016 14:05:26,133
-1,,38.40278,-120.05667,DAL129,38000,470,11/07/2016 14:05:36,347
-1,,38.42,-114.18667,UAL2014,35000,495,11/07/2016 14:05:48,93
-1,,38.3435,-119.9931,DAL185,32000,499,11/07/2016 14:05:50,346
-1,,33.78543,-115.3388,AAL1597,39000,451,11/07/2016 14:05:51,111
-1,,38.40765,-120.0168,DAL185,32000,495,11/07/2016 14:06:20,342
-1,,33.76322,-115.2711,AAL1597,39000,450,11/07/2016 14:06:21,111
-1,,38.855,-119.53917,UAL2005,29500,431,11/07/2016 14:06:25,284
-1,,37.06611,-121.76,UAL1193,28800,438,11/07/2016 14:06:29,132
-1,,38.52861,-120.09528,DAL129,38000,468,11/07/2016 14:06:37,347
-1,,38.47515,-120.0469,DAL185,32000,495,11/07/2016 14:06:50,341
-1,,38.40972,-113.97528,UAL2014,35000,496,11/07/2016 14:06:50,93
-1,,33.74052,-115.2013,AAL1597,39000,449,11/07/2016 14:06:51,111
-1,,38.53296,-120.0727,DAL185,32000,495,11/07/2016 14:07:20,341
-1,,33.73436,-115.1823,AAL1597,39000,449,11/07/2016 14:07:23,111
-1,,38.88306,-119.68389,UAL2005,28500,426,11/07/2016 14:07:27,284
-1,,33.93416,-118.4283,DAL1876,1100,181,11/07/2016 14:07:29,265
-1,,36.98306,-121.641,UAL1193,30500,448,11/07/2016 14:07:31,131
-1,,38.65417,-120.13417,DAL129,38000,467,11/07/2016 14:07:39,346
-1,,33.93242,-118.444,DAL1876,1600,189,11/07/2016 14:07:45,259
-1,,38.40167,-113.80111,UAL2014,35000,496,11/07/2016 14:07:52,93
-1,,33.69768,-115.0704,AAL1597,39000,448,11/07/2016 14:07:54,111
-1,,33.92192,-118.4662,DAL1876,1900,218,11/07/2016 14:08:08,230
-1,,38.66702,-120.1307,DAL185,32000,496,11/07/2016 14:08:23,342
-1,,33.91136,-118.4825,DAL1876,2300,237,11/07/2016 14:08:23,231
-1,,38.90917,-119.81889,UAL2005,27500,417,11/07/2016 14:08:29,284
-1,,36.89583,-121.52083,UAL1193,32400,462,11/07/2016 14:08:33,132
-1,,38.77889,-120.17167,DAL129,38000,465,11/07/2016 14:08:41,347
-1,,33.89459,-118.5,DAL1876,2700,258,11/07/2016 14:08:43,213
-1,,33.6508,-114.92792,AAL1597,38900,445,11/07/2016 14:08:54,112
-1,,38.3925,-113.62722,UAL2014,35000,495,11/07/2016 14:08:54,94
-1,,33.87401,-118.511,DAL1876,3300,270,11/07/2016 14:09:01,194
-1,,33.85345,-118.5133,DAL1876,4100,269,11/07/2016 14:09:18,182
-1,,33.62431,-114.8471,AAL1597,38400,446,11/07/2016 14:09:25,111
-1,,38.81395,-120.193,DAL185,32000,494,11/07/2016 14:09:26,342
-1,,38.93528,-119.96111,UAL2005,25400,413,11/07/2016 14:09:30,283
-1,,33.83412,-118.5138,DAL1876,4600,277,11/07/2016 14:09:33,181
-1,,36.81111,-121.4025,UAL1193,34400,462,11/07/2016 14:09:35,132
-1,,38.90361,-120.21083,DAL129,38000,464,11/07/2016 14:09:42,346
-1,,33.81471,-118.5142,DAL1876,5100,282,11/07/2016 14:09:48,182
-1,,33.60475,-114.78762,AAL1597,37300,445,11/07/2016 14:09:56,109
-1,,38.88136,-120.2218,DAL185,32000,494,11/07/2016 14:09:56,342
-1,,38.38417,-113.45444,UAL2014,35000,490,11/07/2016 14:09:56,93
-1,,33.78501,-118.5157,DAL1876,6300,269,11/07/2016 14:10:11,183
-1,,33.7652,-118.5169,DAL1876,6800,273,11/07/2016 14:10:26,183
-1,,33.58688,-114.7125,AAL1597,36300,446,11/07/2016 14:10:27,102
-1,,38.95299,-120.2525,DAL185,32000,495,11/07/2016 14:10:29,342
-1,,36.7275,-121.28222,UAL1193,36400,460,11/07/2016 14:10:32,131
-1,,38.96417,-120.11194,UAL2005,22800,413,11/07/2016 14:10:32,284
-1,,33.74643,-118.5182,DAL1876,7300,275,11/07/2016 14:10:41,184
-1,,39.02861,-120.24944,DAL129,38000,464,11/07/2016 14:10:44,347
-1,,33.73119,-118.5191,DAL1876,7800,271,11/07/2016 14:10:58,176
-1,,38.37528,-113.28111,UAL2014,35000,490,11/07/2016 14:10:58,94
-1,,39.01846,-120.2807,DAL185,32000,495,11/07/2016 14:11:01,342
-1,,33.70778,-118.5122,DAL1876,8500,279,11/07/2016 14:11:17,151
-1,,39.0887,-120.311,DAL185,32000,496,11/07/2016 14:11:31,342
-1,,38.98639,-120.24194,UAL2005,20500,403,11/07/2016 14:11:33,282
-1,,36.64583,-121.17,UAL1193,38200,444,11/07/2016 14:11:34,132
-1,,33.68715,-118.4909,DAL1876,9100,290,11/07/2016 14:11:35,124
-1,,39.15417,-120.28833,DAL129,38000,464,11/07/2016 14:11:45,346
-1,,33.67767,-118.4641,DAL1876,9600,299,11/07/2016 14:11:52,105
-1,,38.36583,-113.10833,UAL2014,35000,490,11/07/2016 14:12:01,94
-1,,39.15413,-120.3392,DAL185,32000,495,11/07/2016 14:12:02,342
-1,,33.67133,-118.4385,DAL1876,10100,300,11/07/2016 14:12:07,105
-1,,39.21675,-120.3667,DAL185,32000,495,11/07/2016 14:12:32,341
-1,,36.565,-121.05694,UAL1193,39000,440,11/07/2016 14:12:35,132
-1,,39.01722,-120.4,UAL2005,18100,381,11/07/2016 14:12:35,284
-1,,39.30556,-120.33611,DAL129,38000,466,11/07/2016 14:12:47,346
-1,,33.65015,-118.3676,DAL1876,10900,330,11/07/2016 14:12:50,106
-1,,39.28557,-120.3973,DAL185,32000,495,11/07/2016 14:13:02,341
-1,,33.64632,-118.3351,DAL1876,11200,347,11/07/2016 14:13:08,88
-1,,39.34863,-120.4253,DAL185,32000,495,11/07/2016 14:13:33,341
-1,,39.04083,-120.52389,UAL2005,16300,362,11/07/2016 14:13:37,284
-1,,33.66635,-118.2688,DAL1876,12000,367,11/07/2016 14:13:46,58
-1,,33.6994,-118.2082,DAL1876,12400,394,11/07/2016 14:14:21,56
-1,,36.40389,-120.82667,UAL1193,39000,441,11/07/2016 14:14:38,131
-1,,39.06389,-120.6425,UAL2005,14600,345,11/07/2016 14:14:38,284
-1,,33.93333,-118.43333,DAL101,1300,163,11/07/2016 14:14:50,0
-1,,33.73315,-118.1469,DAL1876,12800,412,11/07/2016 14:14:51,56
-1,,39.055,-120.75778,UAL2005,12900,334,11/07/2016 14:15:40,264
-1,,33.79329,-118.0494,DAL1876,14000,430,11/07/2016 14:15:58,38
-1,,33.88778,-118.51556,DAL101,3700,248,11/07/2016 14:16:15,236
-1,,33.87071,-117.976,DAL1876,15200,437,11/07/2016 14:16:41,37
-1,,36.23222,-120.56917,UAL1193,39000,438,11/07/2016 14:16:41,129
-1,,39.0275,-120.86611,UAL2005,11300,321,11/07/2016 14:16:41,252
-1,,33.9332,-117.9199,DAL1876,16100,442,11/07/2016 14:17:11,36
-1,,33.81944,-118.5525,DAL101,6500,267,11/07/2016 14:17:16,204
-1,,33.98268,-117.8752,DAL1876,16800,446,11/07/2016 14:17:41,36
-1,,36.155,-120.45222,UAL1193,38900,438,11/07/2016 14:17:43,129
-1,,39.00083,-120.96889,UAL2005,9900,307,11/07/2016 14:17:43,252
-1,,34.03207,-117.8304,DAL1876,17500,450,11/07/2016 14:18:11,36
-1,,33.74722,-118.55944,DAL101,9000,275,11/07/2016 14:18:18,185
-1,,36.07722,-120.33833,UAL1193,39000,437,11/07/2016 14:18:45,130
-1,,38.97611,-121.06333,UAL2005,8300,283,11/07/2016 14:18:45,251
-1,,34.09793,-117.76468,DAL1876,18300,458,11/07/2016 14:18:51,45
-1,,33.68361,-118.47861,DAL101,11700,296,11/07/2016 14:19:20,134
-1,,38.95,-121.13333,UAL2005,7300,272,11/07/2016 14:19:21,245
-1,,36.00083,-120.22528,UAL1193,39000,432,11/07/2016 14:19:46,130
-1,,34.20035,-117.6292,DAL1876,19900,466,11/07/2016 14:20:02,48
-1,,38.93333,-121.23333,UAL2005,6000,271,11/07/2016 14:20:22,258
-1,,33.675,-118.37333,DAL101,13000,323,11/07/2016 14:20:23,96
-1,,34.28647,-117.512,DAL1876,21100,473,11/07/2016 14:21:02,48
-1,,38.41127,-113.1312,JBU615,36100,423,11/07/2016 14:21:10,254
-1,,38.91667,-121.31667,UAL2005,5200,269,11/07/2016 14:21:21,256
-1,,33.67361,-118.25472,DAL101,14900,364,11/07/2016 14:21:25,91
-1,,35.83139,-119.97556,UAL1193,39000,427,11/07/2016 14:22:02,130
-1,,34.37445,-117.3926,DAL1876,22300,481,11/07/2016 14:22:05,48
-1,,38.88333,-121.4,UAL2005,4600,227,11/07/2016 14:22:21,243
-1,,33.67278,-118.10778,DAL101,17000,371,11/07/2016 14:22:27,90
-1,,35.77,-119.88778,UAL1193,39000,428,11/07/2016 14:22:51,131
-1,,38.3575,-113.36583,JBU615,36000,424,11/07/2016 14:22:58,254
-1,,34.4691,-117.2637,DAL1876,23400,490,11/07/2016 14:23:06,48
-1,,37.64624,-122.3442,DAL2520,1300,203,11/07/2016 14:23:06,53
-1,,37.65619,-122.3262,DAL2520,1600,227,11/07/2016 14:23:21,55
-1,,38.86667,-121.48333,UAL2005,4000,229,11/07/2016 14:23:21,256
-1,,33.67056,-117.9775,DAL101,18400,391,11/07/2016 14:23:29,91
-1,,37.66566,-122.3094,DAL2520,1900,247,11/07/2016 14:23:36,54
-1,,37.67468,-122.2936,DAL2520,2300,262,11/07/2016 14:23:52,54
-1,,35.69194,-119.77583,UAL1193,39000,428,11/07/2016 14:23:53,131
-1,,38.325,-113.50694,JBU615,36000,423,11/07/2016 14:24:00,254
-1,,34.56038,-117.1389,DAL1876,24300,499,11/07/2016 14:24:07,48
-1,,37.68796,-122.27,DAL2520,3000,274,11/07/2016 14:24:07,55
-1,,38.83333,-121.53333,UAL2005,3700,180,11/07/2016 14:24:21,230
-1,,33.66722,-117.83639,DAL101,19300,419,11/07/2016 14:24:32,92
-1,,34.60364,-117.0798,DAL1876,24900,500,11/07/2016 14:24:37,48
-1,,37.71158,-122.2293,DAL2520,4800,270,11/07/2016 14:24:40,46
-1,,35.61333,-119.66472,UAL1193,39000,428,11/07/2016 14:24:54,131
-1,,37.72884,-122.2113,DAL2520,5500,276,11/07/2016 14:24:58,35
-1,,38.31306,-113.68556,JBU615,36000,427,11/07/2016 14:25:02,265
-1,,38.31198,-113.6987,JBU615,36000,415,11/07/2016 14:25:04,265
-1,,34.65111,-117.0147,DAL1876,25400,502,11/07/2016 14:25:09,48
-1,,37.74618,-122.1953,DAL2520,6100,285,11/07/2016 14:25:13,37
-1,,38.8,-121.56667,UAL2005,1900,165,11/07/2016 14:25:21,218
-1,,37.76051,-122.1818,DAL2520,6700,289,11/07/2016 14:25:28,36
-1,,33.66417,-117.68556,DAL101,20200,452,11/07/2016 14:25:34,91
-1,,34.7053,-116.9401,DAL1876,26000,504,11/07/2016 14:25:40,48
-1,,37.77719,-122.1664,DAL2520,7400,292,11/07/2016 14:25:43,35
-1,,35.51778,-119.53083,UAL1193,39000,429,11/07/2016 14:25:56,131
-1,,37.79353,-122.152,DAL2520,8000,299,11/07/2016 14:25:58,35
-1,,38.30389,-113.8275,JBU615,36000,409,11/07/2016 14:26:04,265
-1,,34.75213,-116.8757,DAL1876,26400,508,11/07/2016 14:26:10,48
-1,,37.81252,-122.1349,DAL2520,8700,302,11/07/2016 14:26:13,35
-1,,38.76667,-121.58333,UAL2005,1100,141,11/07/2016 14:26:21,201
-1,,37.82831,-122.1204,DAL2520,9200,305,11/07/2016 14:26:28,35
-1,,33.66167,-117.525,DAL101,21000,476,11/07/2016 14:26:36,91
-1,,34.80213,-116.8066,DAL1876,27100,505,11/07/2016 14:26:41,48
-1,,37.84749,-122.1029,DAL2520,9800,311,11/07/2016 14:26:43,35
-1,,35.4375,-119.4175,UAL1193,39000,434,11/07/2016 14:26:58,131
-1,,34.83248,-116.7635,DAL1876,27500,505,11/07/2016 14:27:02,55
-1,,38.295,-113.97361,JBU615,36000,412,11/07/2016 14:27:06,266
-1,,37.88159,-122.07178,DAL2520,10400,344,11/07/2016 14:27:13,35
-1,,34.85538,-116.7067,DAL1876,27700,506,11/07/2016 14:27:26,69
-1,,37.63994,-122.3572,JBU534,1000,175,11/07/2016 14:27:29,36
-1,,33.65694,-117.32611,DAL101,22500,496,11/07/2016 14:27:38,92
-1,,37.91972,-122.0372,DAL2520,10900,372,11/07/2016 14:27:43,36
-1,,37.65408,-122.3356,JBU534,2000,192,11/07/2016 14:27:55,52
-1,,35.35667,-119.30333,UAL1193,39000,438,11/07/2016 14:27:59,131
-1,,38.285,-114.12083,JBU615,36000,417,11/07/2016 14:28:08,265
-1,,37.66296,-122.3197,JBU534,2300,214,11/07/2016 14:28:10,55
-1,,37.96921,-121.9912,DAL2520,11600,397,11/07/2016 14:28:15,36
-1,,37.67125,-122.3041,JBU534,2600,226,11/07/2016 14:28:25,56
-1,,34.9064,-116.531,DAL1876,29100,500,11/07/2016 14:28:30,72
-1,,33.65444,-117.1575,DAL101,23700,506,11/07/2016 14:28:40,91
-1,,37.67986,-122.2872,JBU534,2700,236,11/07/2016 14:28:40,57
-1,,38.01645,-121.9479,DAL2520,12400,414,11/07/2016 14:28:45,35
-1,,37.69038,-122.2669,JBU534,3100,267,11/07/2016 14:28:55,56
-1,,34.9248,-116.4535,DAL1876,29600,499,11/07/2016 14:29:01,74
-1,,35.275,-119.18972,UAL1193,39000,439,11/07/2016 14:29:01,131
-1,,38.27572,-114.2764,JBU615,36000,415,11/07/2016 14:29:02,266
-1,,37.7011,-122.2463,JBU534,3700,272,11/07/2016 14:29:10,56
-1,,38.06053,-121.9073,DAL2520,13300,423,11/07/2016 14:29:16,36
-1,,37.71132,-122.2262,JBU534,4300,272,11/07/2016 14:29:25,57
-1,,34.94281,-116.3757,DAL1876,30100,498,11/07/2016 14:29:31,74
-1,,38.27092,-114.3502,JBU615,36000,414,11/07/2016 14:29:33,266
-1,,37.721,-122.2104,JBU534,4900,273,11/07/2016 14:29:40,43
-1,,33.64889,-116.98639,DAL101,24900,509,11/07/2016 14:29:43,92
-1,,38.11102,-121.8605,DAL2520,14400,430,11/07/2016 14:29:46,36
-1,,35.19306,-119.07889,UAL1193,39000,439,11/07/2016 14:30:02,132
-1,,38.2663,-114.4212,JBU615,36000,412,11/07/2016 14:30:04,266
-1,,37.75264,-122.1814,JBU534,6000,280,11/07/2016 14:30:09,35
-1,,38.16165,-121.8138,DAL2520,15300,439,11/07/2016 14:30:16,35
-1,,37.76876,-122.1671,JBU534,6600,285,11/07/2016 14:30:24,34
-1,,34.98138,-116.2115,DAL1876,31200,492,11/07/2016 14:30:33,73
-1,,38.26119,-114.4982,JBU615,36000,408,11/07/2016 14:30:35,266
-1,,37.78574,-122.1523,JBU534,7200,289,11/07/2016 14:30:39,34
-1,,33.64972,-116.80917,DAL101,26600,508,11/07/2016 14:30:45,90
-1,,38.20569,-121.7729,DAL2520,16100,446,11/07/2016 14:30:47,36
-1,,37.79753,-122.1419,JBU534,7600,292,11/07/2016 14:30:54,34
-1,,33.91667,-118.5,DAL254,3100,241,11/07/2016 14:31:00,0
-1,,35.11361,-118.96583,UAL1193,39000,439,11/07/2016 14:31:04,131
-1,,35.00377,-116.117,DAL1876,32000,487,11/07/2016 14:31:05,73
-1,,37.81825,-122.1236,JBU534,8200,297,11/07/2016 14:31:09,35
-1,,38.2637,-121.7188,DAL2520,17300,450,11/07/2016 14:31:18,36
-1,,37.83617,-122.1074,JBU534,8800,300,11/07/2016 14:31:24,35
-1,,35.02524,-116.0267,DAL1876,32400,486,11/07/2016 14:31:37,74
-1,,37.85298,-122.0921,JBU534,9400,301,11/07/2016 14:31:39,35
-1,,38.30625,-121.6775,DAL2520,18000,450,11/07/2016 14:31:42,36
-1,,33.68028,-116.64444,DAL101,28200,506,11/07/2016 14:31:47,77
-1,,37.87006,-122.0766,JBU534,9800,307,11/07/2016 14:31:54,35
-1,,35.03333,-118.85444,UAL1193,38900,439,11/07/2016 14:32:06,131
-1,,35.04378,-115.9477,DAL1876,32800,486,11/07/2016 14:32:08,74
-1,,37.88817,-122.0567,JBU534,10200,314,11/07/2016 14:32:11,43
-1,,38.3562,-121.63046,DAL2520,19000,459,11/07/2016 14:32:15,36
-1,,33.86361,-118.57472,DAL254,5400,279,11/07/2016 14:32:15,229
-1,,38.29028,-114.72194,JBU615,36000,418,11/07/2016 14:32:17,266
-1,,35.06501,-115.85775,DAL1876,33000,489,11/07/2016 14:32:41,74
-1,,33.71611,-116.48472,DAL101,29500,500,11/07/2016 14:32:49,75
-1,,37.93216,-121.9907,JBU534,10900,353,11/07/2016 14:32:54,49
-1,,38.4451,-121.54223,DAL2520,20200,479,11/07/2016 14:33:04,45
-1,,34.95194,-118.74306,UAL1193,39000,439,11/07/2016 14:33:07,132
-1,,35.07669,-115.8079,DAL1876,33000,488,11/07/2016 14:33:15,74
-1,,33.82139,-118.50944,DAL254,7900,291,11/07/2016 14:33:17,128
-1,,38.36556,-114.83722,JBU615,36000,420,11/07/2016 14:33:19,310
-1,,37.96074,-121.9485,JBU534,11300,375,11/07/2016 14:33:24,49
-1,,38.48804,-121.4784,DAL2520,20800,486,11/07/2016 14:33:34,51
-1,,33.75333,-116.32472,DAL101,31000,498,11/07/2016 14:33:52,74
-1,,37.99966,-121.8913,JBU534,11900,394,11/07/2016 14:33:54,49
-1,,35.10439,-115.6892,DAL1876,33000,493,11/07/2016 14:33:57,74
-1,,38.52979,-121.4103,DAL2520,21500,493,11/07/2016 14:34:04,52
-1,,33.89306,-118.45139,DAL254,10200,314,11/07/2016 14:34:19,34
-1,,38.44083,-114.95167,JBU615,36000,420,11/07/2016 14:34:21,310
-1,,38.03508,-121.8388,JBU534,12600,288,11/07/2016 14:34:23,34
-1,,34.83639,-118.58806,UAL1193,39000,438,11/07/2016 14:34:29,132
-1,,38.57304,-121.3394,DAL2520,22200,498,11/07/2016 14:34:34,52
-1,,33.79639,-116.13306,DAL101,32500,496,11/07/2016 14:34:54,75
-1,,38.07526,-121.779,JBU534,13600,410,11/07/2016 14:34:56,49
-1,,35.15002,-115.4915,DAL1876,33000,491,11/07/2016 14:34:59,74
-1,,38.6152,-121.2702,DAL2520,23000,500,11/07/2016 14:35:04,52
-1,,33.96694,-118.375,DAL254,11500,356,11/07/2016 14:35:21,40
-1,,38.5175,-115.07,JBU615,36000,429,11/07/2016 14:35:24,310
-1,,38.10324,-121.7374,JBU534,14200,419,11/07/2016 14:35:27,49
-1,,35.16849,-115.4109,DAL1876,33000,493,11/07/2016 14:35:29,74
-1,,34.755,-118.47694,UAL1193,39000,434,11/07/2016 14:35:31,132
-1,,38.65772,-121.2003,DAL2520,23700,502,11/07/2016 14:35:34,52
-1,,33.82889,-115.9775,DAL101,33700,486,11/07/2016 14:35:56,76
-1,,38.15263,-121.6641,JBU534,15200,425,11/07/2016 14:35:57,49
-1,,35.18729,-115.329,DAL1876,33000,493,11/07/2016 14:36:01,74
-1,,38.69967,-121.1315,DAL2520,24400,505,11/07/2016 14:36:04,52
-1,,34.04,-118.24194,DAL254,13500,392,11/07/2016 14:36:23,56
-1,,38.60944,-115.21083,JBU615,36000,430,11/07/2016 14:36:25,310
-1,,38.1915,-121.6064,JBU534,15900,436,11/07/2016 14:36:27,49
-1,,35.2066,-115.2442,DAL1876,33000,493,11/07/2016 14:36:32,74
-1,,34.67417,-118.36778,UAL1193,39000,434,11/07/2016 14:36:33,132
-1,,38.74324,-121.0599,DAL2520,25000,511,11/07/2016 14:36:34,52
-1,,38.76931,-121.0148,DAL2520,25300,514,11/07/2016 14:36:52,56
-1,,38.22899,-121.5503,JBU534,16500,442,11/07/2016 14:36:57,49
-1,,33.8625,-115.82222,DAL101,34600,482,11/07/2016 14:36:58,75
-1,,35.2231,-115.1719,DAL1876,33000,492,11/07/2016 14:37:03,74
-1,,38.78844,-120.9694,DAL2520,25600,516,11/07/2016 14:37:09,64
-1,,34.10556,-118.12833,DAL254,15600,405,11/07/2016 14:37:26,55
-1,,38.66667,-115.33889,JBU615,36000,420,11/07/2016 14:37:27,300
-1,,38.27289,-121.4846,JBU534,17500,442,11/07/2016 14:37:30,49
-1,,35.24596,-115.0715,DAL1876,33000,491,11/07/2016 14:37:36,74
-1,,34.61722,-118.20361,UAL1193,39000,446,11/07/2016 14:37:36,113
-1,,38.81808,-120.8862,DAL2520,26000,523,11/07/2016 14:37:46,65
-1,,38.3156,-121.42066,JBU534,18400,447,11/07/2016 14:38:00,50
-1,,33.89556,-115.66417,DAL101,35000,483,11/07/2016 14:38:01,76
-1,,35.26267,-114.9972,DAL1876,33000,489,11/07/2016 14:38:06,74
-1,,38.85558,-120.7812,DAL2520,26700,526,11/07/2016 14:38:18,65
-1,,34.17167,-118.01028,DAL254,17300,419,11/07/2016 14:38:28,56
-1,,38.63861,-115.49083,JBU615,36000,403,11/07/2016 14:38:29,257
-1,,38.35666,-121.3588,JBU534,18900,452,11/07/2016 14:38:31,50
-1,,34.57417,-118.06,UAL1193,39000,448,11/07/2016 14:38:38,110
-1,,38.88565,-120.6972,DAL2520,27500,524,11/07/2016 14:38:48,65
-1,,38.39117,-121.303,JBU534,19500,457,11/07/2016 14:39:01,52
-1,,33.92944,-115.50972,DAL101,35000,481,11/07/2016 14:39:03,75
-1,,35.30163,-114.8236,DAL1876,33000,490,11/07/2016 14:39:08,74
-1,,38.92493,-120.5937,DAL2520,28300,521,11/07/2016 14:39:23,59
-1,,34.24028,-117.88889,DAL254,19200,431,11/07/2016 14:39:30,56
-1,,38.43371,-121.2329,JBU534,20100,465,11/07/2016 14:39:31,52
-1,,38.61111,-115.625,JBU615,36000,396,11/07/2016 14:39:32,255
-1,,34.53222,-117.91806,UAL1193,39000,448,11/07/2016 14:39:40,110
-1,,38.9673,-120.51599,DAL2520,29000,521,11/07/2016 14:39:53,53
-1,,38.4754,-121.1649,JBU534,20700,471,11/07/2016 14:40:01,51
-1,,33.96167,-115.355,DAL101,35000,479,11/07/2016 14:40:05,76
-1,,35.33692,-114.6658,DAL1876,33000,494,11/07/2016 14:40:08,74
-1,,39.01264,-120.4396,DAL2520,29600,519,11/07/2016 14:40:24,52
-1,,38.51406,-121.1024,JBU534,21200,476,11/07/2016 14:40:31,51
-1,,34.30972,-117.76528,DAL254,20900,438,11/07/2016 14:40:32,56
-1,,38.5825,-115.75861,JBU615,36000,392,11/07/2016 14:40:34,255
-1,,35.35629,-114.5777,DAL1876,33000,492,11/07/2016 14:40:39,74
-1,,34.49278,-117.77111,UAL1193,39000,458,11/07/2016 14:40:42,108
-1,,39.05402,-120.36932,DAL2520,30200,518,11/07/2016 14:40:54,53
-1,,38.55615,-121.0341,JBU534,21800,481,11/07/2016 14:41:01,51
-1,,33.99944,-115.17056,DAL101,35000,477,11/07/2016 14:41:07,76
-1,,35.37456,-114.4953,DAL1876,33000,494,11/07/2016 14:41:10,75
-1,,38.597,-120.9677,JBU534,22500,485,11/07/2016 14:41:31,51
-1,,34.385,-117.6275,DAL254,22900,456,11/07/2016 14:41:35,56
-1,,38.55528,-115.89083,JBU615,36000,389,11/07/2016 14:41:36,255
-1,,35.3932,-114.4105,DAL1876,33000,494,11/07/2016 14:41:42,75
-1,,34.45028,-117.62472,UAL1193,39000,464,11/07/2016 14:41:45,109
-1,,39.14108,-120.2198,DAL2520,31600,508,11/07/2016 14:41:54,53
-1,,38.63667,-120.9029,JBU534,23100,485,11/07/2016 14:42:01,52
-1,,34.03111,-115.01694,DAL101,35000,474,11/07/2016 14:42:10,76
-1,,35.41094,-114.3296,DAL1876,33000,495,11/07/2016 14:42:12,75
-1,,38.67883,-120.8339,JBU534,23600,490,11/07/2016 14:42:36,52
-1,,34.45667,-117.49917,DAL254,24600,460,11/07/2016 14:42:37,56
-1,,38.52556,-116.02472,JBU615,36000,390,11/07/2016 14:42:38,254
-1,,35.42788,-114.2518,DAL1876,33000,494,11/07/2016 14:42:42,75
-1,,34.40083,-117.45028,UAL1193,39000,462,11/07/2016 14:42:47,109
-1,,39.22976,-120.0663,DAL2520,32600,509,11/07/2016 14:42:58,53
-1,,38.73412,-120.7436,JBU534,24300,493,11/07/2016 14:43:08,52
-1,,34.06444,-114.86278,DAL101,35000,476,11/07/2016 14:43:12,75
-1,,38.77505,-120.6764,JBU534,24800,496,11/07/2016 14:43:38,52
-1,,34.5275,-117.36917,DAL254,26400,460,11/07/2016 14:43:39,56
-1,,38.49694,-116.15861,JBU615,36000,390,11/07/2016 14:43:40,255
-1,,35.46433,-114.0834,DAL1876,33000,491,11/07/2016 14:43:42,75
-1,,34.35778,-117.29833,UAL1193,39000,461,11/07/2016 14:43:49,109
-1,,39.31155,-119.924,DAL2520,33300,513,11/07/2016 14:43:58,53
-1,,38.81406,-120.612,JBU534,25100,501,11/07/2016 14:44:09,52
-1,,35.4808,-114.0074,DAL1876,33000,490,11/07/2016 14:44:12,75
-1,,34.09667,-114.70833,DAL101,35000,476,11/07/2016 14:44:14,76
-1,,38.86414,-120.5295,JBU534,25700,504,11/07/2016 14:44:39,52
-1,,34.61333,-117.21472,DAL254,27000,462,11/07/2016 14:44:41,56
-1,,38.46167,-116.32,JBU615,36100,391,11/07/2016 14:44:42,254
-1,,34.31833,-117.16056,UAL1193,39000,459,11/07/2016 14:44:51,109
-1,,39.40018,-119.7693,DAL2520,34100,516,11/07/2016 14:44:58,53
-1,,38.90675,-120.4591,JBU534,25900,511,11/07/2016 14:45:09,52
-1,,35.51633,-113.8422,DAL1876,33000,488,11/07/2016 14:45:13,75
-1,,38.44209,-116.4101,JBU615,36000,390,11/07/2016 14:45:20,255
-1,,37.63333,-122.36667,DAL2375,1100,91,11/07/2016 14:45:25,0
-1,,38.95546,-120.3782,JBU534,26500,511,11/07/2016 14:45:43,52
-1,,34.68361,-117.08556,DAL254,27000,462,11/07/2016 14:45:44,57
-1,,34.27639,-117.01667,UAL1193,39000,458,11/07/2016 14:45:54,109
-1,,39.47914,-119.6315,DAL2520,34600,520,11/07/2016 14:45:59,53
-1,,38.41719,-116.52307,JBU615,36000,391,11/07/2016 14:46:10,256
-1,,39.00021,-120.304,JBU534,26900,514,11/07/2016 14:46:13,52
-1,,38.40271,-116.58841,JBU615,36000,389,11/07/2016 14:46:40,255
-1,,39.04298,-120.2328,JBU534,27400,514,11/07/2016 14:46:43,52
-1,,34.75444,-116.95611,DAL254,26500,461,11/07/2016 14:46:46,56
-1,,34.23556,-116.87333,UAL1193,39000,455,11/07/2016 14:46:56,109
-1,,39.5757,-119.4611,DAL2520,35000,521,11/07/2016 14:47:00,53
-1,,37.69694,-122.25472,DAL2375,4900,268,11/07/2016 14:47:06,54
-1,,39.0862,-120.1606,JBU534,27900,512,11/07/2016 14:47:13,52
-1,,37.71322,-122.2235,DAL2375,6000,272,11/07/2016 14:47:19,55
-1,,39.6156,-119.3906,DAL2520,35000,521,11/07/2016 14:47:30,53
-1,,37.73203,-122.2012,DAL2375,7000,283,11/07/2016 14:47:37,39
-1,,39.12973,-120.0879,JBU534,28400,511,11/07/2016 14:47:43,52
